epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459465861320496,0.5299232602119446,,,,
0,49,,,0.9357337355613708,0.3908552825450897,,
0,49,,,,,0.7019070386886597,0.44948968291282654
1,99,,,0.9486188292503357,0.3901073634624481,,
1,99,,,,,0.7046177387237549,0.4510497450828552
2,149,,,0.9608182311058044,0.3330426514148712,,
2,149,,,,,0.7019503712654114,0.4638301730155945
3,199,,,0.9672564268112183,0.4026426374912262,,
3,199,,,,,0.7347039580345154,0.44170448184013367
4,249,,,0.9624022245407104,0.4622572958469391,,
4,249,,,,,0.7094869613647461,0.4595426321029663
5,299,,,0.9648563861846924,0.42430809140205383,,
5,299,,,,,0.7430319786071777,0.4375755786895752
6,349,,,0.9678391814231873,0.3411453664302826,,
6,349,,,,,0.7127270102500916,0.46696433424949646
7,399,,,0.9705029726028442,0.3685188591480255,,
7,399,,,,,0.7101036906242371,0.4740341305732727
8,449,,,0.9808254837989807,0.3721913695335388,,
8,449,,,,,0.698452889919281,0.4876393675804138
9,499,,,0.9738129377365112,0.4352879822254181,,
9,499,,,,,0.6962810754776001,0.4937497675418854
10,549,,,0.9763091206550598,0.44139522314071655,,
10,549,,,,,0.6847332119941711,0.5050181746482849
11,599,,,0.9777423143386841,0.3799082040786743,,
11,599,,,,,0.6799232363700867,0.5106857419013977
12,649,,,0.9899157881736755,0.39784640073776245,,
12,649,,,,,0.6877511739730835,0.5031055808067322
13,699,,,0.9826006889343262,0.34756940603256226,,
13,699,,,,,0.6920543909072876,0.5021089911460876
14,749,,,0.9908768534660339,0.4050571620464325,,
14,749,,,,,0.6941725015640259,0.5020440816879272
15,799,,,0.986997663974762,0.3153277337551117,,
15,799,,,,,0.6908823847770691,0.5058985948562622
16,849,,,0.9777014255523682,0.4555065631866455,,
16,849,,,,,0.6908328533172607,0.5066176652908325
17,899,,,0.9820643663406372,0.3630722761154175,,
17,899,,,,,0.6934453248977661,0.5055099725723267
18,949,,,0.9838540554046631,0.3393738865852356,,
18,949,,,,,0.6902685761451721,0.5083022117614746
19,999,,,0.9821763634681702,0.4541749060153961,,
19,999,,,,,0.6911649107933044,0.5076016783714294
20,1049,,,0.9861173629760742,0.3844928741455078,,
20,1049,,,,,0.6920541524887085,0.5068346858024597
21,1099,,,0.9920435547828674,0.34274759888648987,,
21,1099,,,,,0.6909809112548828,0.5077841281890869
22,1149,,,0.9876712560653687,0.4137831926345825,,
22,1149,,,,,0.6906130313873291,0.5081261396408081
23,1199,,,0.9871724843978882,0.4449162781238556,,
23,1199,,,,,0.6916452646255493,0.507306694984436
24,1249,,,0.9844186305999756,0.4085117280483246,,
24,1249,,,,,0.6910955905914307,0.5078681707382202
25,1299,,,0.9936892986297607,0.33485233783721924,,
25,1299,,,,,0.6908876299858093,0.5080388188362122
26,1349,,,0.9828817248344421,0.3630768060684204,,
26,1349,,,,,0.6910332441329956,0.5078927278518677
27,1399,,,0.9871598482131958,0.45226308703422546,,
27,1399,,,,,0.6908432841300964,0.5080506205558777
28,1449,,,0.9853370189666748,0.3926609754562378,,
28,1449,,,,,0.6910059452056885,0.5079270005226135
29,1499,,,0.9856534600257874,0.46809446811676025,,
29,1499,,,,,0.6909435987472534,0.5080255270004272
30,1549,,,0.9869779944419861,0.32212740182876587,,
30,1549,,,,,0.6909467577934265,0.5080360770225525
31,1599,,,0.9925137758255005,0.38914528489112854,,
31,1599,,,,,0.6909874081611633,0.5079845190048218
32,1649,,,0.9887637495994568,0.3675500750541687,,
32,1649,,,,,0.6910666227340698,0.507940948009491
33,1699,,,0.9832565188407898,0.4838930368423462,,
33,1699,,,,,0.6910802125930786,0.5079230070114136
34,1749,,,0.9818914532661438,0.4008907973766327,,
34,1749,,,,,0.6910915374755859,0.5078920125961304
35,1799,,,0.987791121006012,0.3380095362663269,,
