epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459474205970764,0.5299232006072998,,,,
0,49,,,0.9192909598350525,0.3466220200061798,,
0,49,,,,,0.795741856098175,0.3866126537322998
1,99,,,0.9188112020492554,0.40529754757881165,,
1,99,,,,,0.8053266406059265,0.38456991314888
2,149,,,0.928793728351593,0.37585166096687317,,
2,149,,,,,0.780047595500946,0.4028523862361908
3,199,,,0.9587819576263428,0.3046756386756897,,
3,199,,,,,0.7891676425933838,0.4049227833747864
4,249,,,0.9523613452911377,0.21581533551216125,,
4,249,,,,,0.7843839526176453,0.40940535068511963
5,299,,,0.9415223598480225,0.3264704942703247,,
5,299,,,,,0.775214433670044,0.4153350591659546
6,349,,,0.9572081565856934,0.3063475787639618,,
6,349,,,,,0.764723002910614,0.433161199092865
7,399,,,0.962314784526825,0.31437310576438904,,
7,399,,,,,0.766829252243042,0.4304942488670349
8,449,,,0.9677144885063171,0.2938731908798218,,
8,449,,,,,0.7727237939834595,0.42608702182769775
9,499,,,0.9613502621650696,0.25870364904403687,,
9,499,,,,,0.7678954601287842,0.43156081438064575
10,549,,,0.9721832871437073,0.27005109190940857,,
10,549,,,,,0.7727718949317932,0.42786920070648193
11,599,,,0.9716721773147583,0.28860777616500854,,
11,599,,,,,0.771625280380249,0.43025779724121094
12,649,,,0.9731005430221558,0.296043336391449,,
12,649,,,,,0.7714704871177673,0.42960482835769653
13,699,,,0.9753924012184143,0.26192453503608704,,
13,699,,,,,0.7744981050491333,0.42819836735725403
14,749,,,0.9799327850341797,0.2609911262989044,,
14,749,,,,,0.7718883156776428,0.43062523007392883
15,799,,,0.9684188365936279,0.39944586157798767,,
15,799,,,,,0.7721565961837769,0.4304719567298889
16,849,,,0.971089243888855,0.33273354172706604,,
16,849,,,,,0.7724011540412903,0.4301115870475769
17,899,,,0.9695640206336975,0.2887609899044037,,
17,899,,,,,0.7715405225753784,0.4308966100215912
18,949,,,0.9737014770507812,0.39895689487457275,,
18,949,,,,,0.7722617983818054,0.43021640181541443
19,999,,,0.9809263944625854,0.2924902141094208,,
19,999,,,,,0.7713922262191772,0.43134805560112
20,1000,0.7318834662437439,0.5592655539512634,,,,
