epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459461688995361,0.5299232602119446,,,,
0,49,,,0.9321006536483765,0.20911848545074463,,
0,49,,,,,0.8323221802711487,0.35972434282302856
1,99,,,0.9562070965766907,0.12269699573516846,,
1,99,,,,,0.814732015132904,0.37618571519851685
2,149,,,0.9580444693565369,0.22041407227516174,,
2,149,,,,,0.8083083033561707,0.3844127655029297
3,199,,,0.9649243950843811,0.07722650468349457,,
3,199,,,,,0.8092490434646606,0.38848569989204407
4,249,,,0.971561849117279,0.1321447491645813,,
4,249,,,,,0.7950145602226257,0.407850444316864
5,299,,,0.978003740310669,0.19309023022651672,,
5,299,,,,,0.783823549747467,0.4150259792804718
6,349,,,0.9680255651473999,0.16370153427124023,,
6,349,,,,,0.7830256819725037,0.4251100420951843
7,399,,,0.9789218306541443,0.15792781114578247,,
7,399,,,,,0.789796769618988,0.42037662863731384
8,449,,,0.9696821570396423,0.17809748649597168,,
8,449,,,,,0.7885120511054993,0.4214099645614624
9,499,,,0.9693528413772583,0.18539759516716003,,
9,499,,,,,0.7904555797576904,0.420762836933136
10,549,,,0.9746084809303284,0.09064426273107529,,
10,549,,,,,0.7922483086585999,0.4199560582637787
11,599,,,0.9746333360671997,0.11236129701137543,,
11,599,,,,,0.7916426062583923,0.4207649827003479
12,649,,,0.9819591045379639,0.13169850409030914,,
12,649,,,,,0.7915470600128174,0.42246732115745544
13,699,,,0.977741539478302,0.08353857696056366,,
13,699,,,,,0.7910776734352112,0.4225720167160034
14,749,,,0.976111114025116,0.11299613118171692,,
14,749,,,,,0.7910316586494446,0.42267659306526184
15,799,,,0.9780523180961609,0.09606218338012695,,
15,799,,,,,0.790845513343811,0.4229317009449005
16,849,,,0.9772834777832031,0.08934342861175537,,
16,849,,,,,0.791167140007019,0.42274728417396545
17,899,,,0.9835323095321655,0.19603809714317322,,
17,899,,,,,0.7901941537857056,0.42330923676490784
18,949,,,0.9773433208465576,0.14249195158481598,,
18,949,,,,,0.7900661826133728,0.4234035015106201
19,999,,,0.9831025004386902,0.12974894046783447,,
19,999,,,,,0.7901819944381714,0.4233616292476654
20,1049,,,0.9742677211761475,0.1068623885512352,,
20,1049,,,,,0.790236234664917,0.4233343005180359
21,1099,,,0.9775564074516296,0.12656699120998383,,
21,1099,,,,,0.7902100086212158,0.42341557145118713
22,1149,,,0.9751266837120056,0.09857917577028275,,
22,1149,,,,,0.7902278304100037,0.42343926429748535
23,1199,,,0.9788362383842468,0.06392662227153778,,
23,1199,,,,,0.7902640700340271,0.42341241240501404
24,1249,,,0.9762424826622009,0.17949321866035461,,
24,1249,,,,,0.7902094721794128,0.4233808219432831
25,1299,,,0.9823685884475708,0.11560140550136566,,
25,1299,,,,,0.7902343273162842,0.42335718870162964
26,1349,,,0.983025312423706,0.10131421685218811,,
26,1349,,,,,0.790233850479126,0.4233638644218445
27,1399,,,0.9759117364883423,0.19464431703090668,,
27,1399,,,,,0.790244996547699,0.4233570992946625
28,1449,,,0.9801041483879089,0.10152633488178253,,
28,1449,,,,,0.7902777194976807,0.42334023118019104
29,1499,,,0.9810147285461426,0.13057605922222137,,
29,1499,,,,,0.7902622222900391,0.4233456254005432
30,1549,,,0.9785691499710083,0.13269177079200745,,
30,1549,,,,,0.7902899980545044,0.42334848642349243
31,1599,,,0.9783788919448853,0.09699986129999161,,
31,1599,,,,,0.7902905941009521,0.4233458638191223
32,1649,,,0.9835565686225891,0.1687949001789093,,
32,1649,,,,,0.7902941703796387,0.4233472943305969
33,1699,,,0.9803838133811951,0.11520960181951523,,
33,1699,,,,,0.7902917265892029,0.4233526885509491
34,1749,,,0.9830637574195862,0.17540574073791504,,
34,1749,,,,,0.790276050567627,0.42334675788879395
35,1799,,,0.9732917547225952,0.15100643038749695,,
35,1799,,,,,0.7902906537055969,0.42334580421447754
36,1849,,,0.9787018895149231,0.1091093197464943,,
36,1849,,,,,0.790276050567627,0.4233512878417969
37,1899,,,0.984361469745636,0.0748600885272026,,
37,1899,,,,,0.790285587310791,0.4233548939228058
38,1949,,,0.9823313355445862,0.11490283161401749,,
38,1949,,,,,0.7902705073356628,0.4233523905277252
39,1999,,,0.9764283299446106,0.09573632478713989,,
39,1999,,,,,0.7902761697769165,0.42335522174835205
40,2049,,,0.9861478209495544,0.19511334598064423,,
40,2049,,,,,0.7902650237083435,0.42335402965545654
41,2099,,,0.9810525178909302,0.07829851657152176,,
41,2099,,,,,0.7902927398681641,0.4233512878417969
42,2149,,,0.9742102026939392,0.15868760645389557,,
42,2149,,,,,0.7902731895446777,0.4233550429344177
43,2199,,,0.9699132442474365,0.1906871646642685,,
43,2199,,,,,0.7902721166610718,0.4233526587486267
44,2249,,,0.9748847484588623,0.12113514542579651,,
44,2249,,,,,0.7902770638465881,0.42335280776023865
45,2299,,,0.982712984085083,0.1597406566143036,,
45,2299,,,,,0.7902956604957581,0.42335444688796997
46,2349,,,0.9774385094642639,0.16265681385993958,,
46,2349,,,,,0.7902613878250122,0.4233522415161133
47,2399,,,0.9875814318656921,0.13353274762630463,,
47,2399,,,,,0.7902877330780029,0.4233478009700775
48,2449,,,0.9787340760231018,0.10914751887321472,,
48,2449,,,,,0.790256917476654,0.4233504831790924
49,2499,,,0.9800432920455933,0.0817980095744133,,
49,2499,,,,,0.7902801632881165,0.42335429787635803
50,2549,,,0.9683838486671448,0.10989111661911011,,
50,2549,,,,,0.7902608513832092,0.42335689067840576
51,2599,,,0.9787277579307556,0.10214656591415405,,
51,2599,,,,,0.7902615666389465,0.423356294631958
52,2649,,,0.9824104905128479,0.10015763342380524,,
52,2649,,,,,0.7902569770812988,0.4233604967594147
53,2699,,,0.9736373424530029,0.1048830896615982,,
53,2699,,,,,0.7902762293815613,0.42335596680641174
54,2749,,,0.9787874221801758,0.16254155337810516,,
54,2749,,,,,0.790278971195221,0.42335543036460876
55,2799,,,0.9763919711112976,0.10406412184238434,,
55,2799,,,,,0.7902844548225403,0.4233562648296356
56,2849,,,0.9764940142631531,0.11177510023117065,,
56,2849,,,,,0.7902758717536926,0.4233539402484894
57,2899,,,0.9811082482337952,0.07001432031393051,,
57,2899,,,,,0.7903121113777161,0.4233541488647461
58,2949,,,0.9787144660949707,0.13210509717464447,,
58,2949,,,,,0.7902894616127014,0.42335349321365356
59,2999,,,0.9814908504486084,0.10031640529632568,,
59,2999,,,,,0.7902790904045105,0.42335066199302673
60,3049,,,0.976279079914093,0.1499994397163391,,
60,3049,,,,,0.7902774214744568,0.42335233092308044
61,3099,,,0.9743353724479675,0.1356075257062912,,
61,3099,,,,,0.7902792096138,0.4233522117137909
62,3149,,,0.9791068434715271,0.18454307317733765,,
62,3149,,,,,0.7902750372886658,0.4233551025390625
63,3199,,,0.9751113057136536,0.1347159594297409,,
63,3199,,,,,0.7902881503105164,0.4233468770980835
64,3249,,,0.9758175611495972,0.11862071603536606,,
64,3249,,,,,0.7902876734733582,0.4233510196208954
65,3299,,,0.971817672252655,0.22016479074954987,,
65,3299,,,,,0.7902727127075195,0.4233543276786804
66,3349,,,0.9789415001869202,0.1640535444021225,,
66,3349,,,,,0.7902699708938599,0.4233535826206207
67,3399,,,0.9826862812042236,0.1065763607621193,,
67,3399,,,,,0.7902789115905762,0.42335179448127747
68,3449,,,0.979664146900177,0.13263683021068573,,
68,3449,,,,,0.7902974486351013,0.42335236072540283
69,3499,,,0.9792091250419617,0.07942207157611847,,
69,3499,,,,,0.7902571558952332,0.42335882782936096
70,3549,,,0.9690194129943848,0.18558014929294586,,
70,3549,,,,,0.7902898192405701,0.42335692048072815
71,3599,,,0.97825026512146,0.20008790493011475,,
71,3599,,,,,0.7902743816375732,0.4233521819114685
72,3649,,,0.974186897277832,0.12776115536689758,,
72,3649,,,,,0.7902972102165222,0.423354834318161
73,3699,,,0.9750978350639343,0.1726224720478058,,
73,3699,,,,,0.7902753949165344,0.42335572838783264
74,3749,,,0.9819202423095703,0.10672267526388168,,
74,3749,,,,,0.7902870178222656,0.4233543872833252
75,3799,,,0.9804564714431763,0.15365765988826752,,
75,3799,,,,,0.790300726890564,0.4233491122722626
76,3849,,,0.9827389121055603,0.13683652877807617,,
76,3849,,,,,0.7903019189834595,0.42335668206214905
77,3899,,,0.9709286093711853,0.1605503112077713,,
77,3899,,,,,0.7902964353561401,0.4233531355857849
78,3949,,,0.9771081805229187,0.10385146737098694,,
78,3949,,,,,0.7902691960334778,0.42335227131843567
79,3999,,,0.9802291393280029,0.1165575385093689,,
79,3999,,,,,0.7902951240539551,0.4233512282371521
80,4049,,,0.9771995544433594,0.13315995037555695,,
