epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459469437599182,0.5299230813980103,,,,
0,49,,,0.8877015709877014,0.29141679406166077,,
0,49,,,,,0.8466921448707581,0.3481132984161377
1,99,,,0.9087526798248291,0.34309571981430054,,
1,99,,,,,0.8350638747215271,0.34904745221138
2,149,,,0.9180908203125,0.2088971883058548,,
2,149,,,,,0.8361742496490479,0.3512983024120331
3,199,,,0.9004669189453125,0.278720885515213,,
3,199,,,,,0.8284521698951721,0.35896527767181396
4,249,,,0.9194499254226685,0.32416048645973206,,
4,249,,,,,0.847730278968811,0.3508674204349518
5,299,,,0.918193519115448,0.3044423460960388,,
5,299,,,,,0.8303462862968445,0.35993248224258423
6,349,,,0.9315285086631775,0.274661123752594,,
6,349,,,,,0.8251202702522278,0.36379849910736084
7,399,,,0.9428055882453918,0.29424503445625305,,
7,399,,,,,0.8310673236846924,0.3592183291912079
8,449,,,0.9319542050361633,0.30088451504707336,,
8,449,,,,,0.8322716951370239,0.3571479022502899
9,499,,,0.9356206655502319,0.2250766009092331,,
9,499,,,,,0.8317444920539856,0.35806307196617126
10,549,,,0.9500059485435486,0.23834443092346191,,
10,549,,,,,0.826440691947937,0.3620446026325226
11,599,,,0.9436655640602112,0.21575669944286346,,
11,599,,,,,0.8290876150131226,0.36050888895988464
12,649,,,0.9393208622932434,0.21671243011951447,,
12,649,,,,,0.8332118988037109,0.3574618995189667
13,699,,,0.9536319971084595,0.27774980664253235,,
13,699,,,,,0.8306528329849243,0.3591008186340332
14,749,,,0.9415259957313538,0.3087116479873657,,
14,749,,,,,0.8294658064842224,0.3597019910812378
15,799,,,0.9506622552871704,0.24394643306732178,,
15,799,,,,,0.8288083076477051,0.3602824807167053
16,849,,,0.9533586502075195,0.22887516021728516,,
16,849,,,,,0.8285452127456665,0.36055535078048706
17,899,,,0.9501230716705322,0.2944912016391754,,
17,899,,,,,0.8294375538825989,0.3602382242679596
18,949,,,0.9541077017784119,0.15032316744327545,,
18,949,,,,,0.8289015293121338,0.36044830083847046
19,999,,,0.9468154907226562,0.2197326421737671,,
19,999,,,,,0.8288871645927429,0.36050906777381897
20,1049,,,0.9458189010620117,0.17506593465805054,,
20,1049,,,,,0.829130232334137,0.3603564500808716
21,1099,,,0.9409807324409485,0.2824975252151489,,
21,1099,,,,,0.8290384411811829,0.36039724946022034
22,1149,,,0.946567714214325,0.25485989451408386,,
22,1149,,,,,0.8290556073188782,0.3604094088077545
23,1199,,,0.9387945532798767,0.2647853195667267,,
23,1199,,,,,0.829035758972168,0.36042070388793945
24,1249,,,0.9563866257667542,0.27162259817123413,,
24,1249,,,,,0.8295051455497742,0.36021679639816284
25,1299,,,0.944053053855896,0.21852466464042664,,
25,1299,,,,,0.8294808268547058,0.3602132499217987
26,1349,,,0.953586757183075,0.21023796498775482,,
26,1349,,,,,0.8294920921325684,0.36021852493286133
27,1399,,,0.9469344019889832,0.1638489067554474,,
27,1399,,,,,0.8294916152954102,0.3602224886417389
28,1449,,,0.9530326128005981,0.22698745131492615,,
28,1449,,,,,0.829507052898407,0.36023175716400146
29,1499,,,0.940920352935791,0.26592522859573364,,
29,1499,,,,,0.8294907212257385,0.3602367043495178
30,1549,,,0.9489889740943909,0.20338642597198486,,
30,1549,,,,,0.8294211030006409,0.3602698743343353
31,1599,,,0.9455516934394836,0.26174527406692505,,
31,1599,,,,,0.829436719417572,0.36027050018310547
32,1649,,,0.9492189884185791,0.23052389919757843,,
32,1649,,,,,0.8294320106506348,0.36026903986930847
33,1699,,,0.9410114288330078,0.265119343996048,,
33,1699,,,,,0.8294169902801514,0.3602730333805084
34,1749,,,0.9425976872444153,0.28939321637153625,,
34,1749,,,,,0.8294202089309692,0.36027732491493225
35,1799,,,0.9391667246818542,0.2534274458885193,,
35,1799,,,,,0.8294280171394348,0.36027660965919495
36,1849,,,0.9468223452568054,0.2028765082359314,,
36,1849,,,,,0.8294390439987183,0.36027392745018005
37,1899,,,0.9477015733718872,0.17604857683181763,,
37,1899,,,,,0.829433023929596,0.36027735471725464
38,1949,,,0.9368082880973816,0.2565423846244812,,
38,1949,,,,,0.8294355273246765,0.3602825701236725
39,1999,,,0.9484650492668152,0.23041574656963348,,
39,1999,,,,,0.8294211626052856,0.3602743446826935
40,2049,,,0.9360257387161255,0.21911300718784332,,
40,2049,,,,,0.8294030427932739,0.36028334498405457
41,2099,,,0.9456688165664673,0.2937832176685333,,
41,2099,,,,,0.8293763995170593,0.36027762293815613
42,2149,,,0.9509035348892212,0.16541770100593567,,
42,2149,,,,,0.8294175267219543,0.360279381275177
43,2199,,,0.9449054002761841,0.28391680121421814,,
43,2199,,,,,0.8294281363487244,0.3602757453918457
