epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459476590156555,0.5299232006072998,,,,
0,49,,,0.9254852533340454,0.2826424539089203,,
0,49,,,,,0.8262446522712708,0.3635801374912262
1,99,,,0.9392578601837158,0.23109038174152374,,
1,99,,,,,0.8299388289451599,0.36304259300231934
2,149,,,0.9473255276679993,0.30813515186309814,,
2,149,,,,,0.8096314072608948,0.37881892919540405
3,199,,,0.9598116278648376,0.2392420619726181,,
3,199,,,,,0.7832210063934326,0.4007437229156494
4,249,,,0.9587604403495789,0.17250055074691772,,
4,249,,,,,0.7734169960021973,0.411982923746109
5,299,,,0.9577560424804688,0.2226625233888626,,
5,299,,,,,0.7746099829673767,0.415632039308548
6,349,,,0.9591027498245239,0.2747180461883545,,
6,349,,,,,0.8053851127624512,0.396624892950058
7,399,,,0.9756003022193909,0.3675403296947479,,
7,399,,,,,0.7707526683807373,0.41922783851623535
8,449,,,0.9769429564476013,0.19429491460323334,,
8,449,,,,,0.7689319252967834,0.42197078466415405
9,499,,,0.9651712775230408,0.31448590755462646,,
9,499,,,,,0.7719365358352661,0.42130428552627563
10,549,,,0.9783748984336853,0.24775438010692596,,
10,549,,,,,0.7744345664978027,0.42012059688568115
11,599,,,0.9685582518577576,0.23909999430179596,,
11,599,,,,,0.7805086374282837,0.4169904291629791
12,649,,,0.9712948799133301,0.16743098199367523,,
12,649,,,,,0.7779076099395752,0.41852715611457825
13,699,,,0.9648745656013489,0.23248200118541718,,
13,699,,,,,0.7735798954963684,0.4222685694694519
14,749,,,0.9795389175415039,0.1635410189628601,,
14,749,,,,,0.7760958075523376,0.42043009400367737
15,799,,,0.9778831005096436,0.20137007534503937,,
15,799,,,,,0.7746737003326416,0.4219052195549011
16,849,,,0.9658393859863281,0.2169731706380844,,
16,849,,,,,0.7743880152702332,0.42202508449554443
17,899,,,0.9751117825508118,0.2450128048658371,,
17,899,,,,,0.7755843997001648,0.42123943567276
18,949,,,0.9730482697486877,0.20434436202049255,,
18,949,,,,,0.776118278503418,0.42087334394454956
19,999,,,0.9701970219612122,0.16945070028305054,,
19,999,,,,,0.7749081254005432,0.4218232035636902
20,1049,,,0.9741898775100708,0.21904663741588593,,
20,1049,,,,,0.7747895121574402,0.42201364040374756
21,1099,,,0.978664219379425,0.14792124927043915,,
21,1099,,,,,0.7748367786407471,0.422038197517395
22,1149,,,0.9701699614524841,0.1927964836359024,,
22,1149,,,,,0.7750090956687927,0.42186370491981506
23,1199,,,0.9757866263389587,0.20232179760932922,,
23,1199,,,,,0.774807870388031,0.4220646619796753
24,1249,,,0.9722898006439209,0.2292727380990982,,
24,1249,,,,,0.7747529149055481,0.4221194386482239
25,1299,,,0.9701347947120667,0.26938650012016296,,
25,1299,,,,,0.7749658226966858,0.4219559133052826
26,1349,,,0.9690645933151245,0.23647044599056244,,
26,1349,,,,,0.7749678492546082,0.42196232080459595
27,1399,,,0.9744041562080383,0.23526009917259216,,
27,1399,,,,,0.7750014066696167,0.42194730043411255
28,1449,,,0.9738510847091675,0.2570796310901642,,
28,1449,,,,,0.7749519944190979,0.4219915270805359
29,1499,,,0.9790083765983582,0.26186853647232056,,
29,1499,,,,,0.7749066948890686,0.42203226685523987
30,1549,,,0.9763864874839783,0.1877770721912384,,
30,1549,,,,,0.774906575679779,0.4220430552959442
31,1599,,,0.9844483137130737,0.20382535457611084,,
31,1599,,,,,0.7749044299125671,0.4220374822616577
32,1649,,,0.9772997498512268,0.25491151213645935,,
32,1649,,,,,0.7749062776565552,0.4220377802848816
33,1699,,,0.9789913892745972,0.18591123819351196,,
33,1699,,,,,0.7749201059341431,0.42203786969184875
34,1749,,,0.9771009087562561,0.1943739652633667,,
34,1749,,,,,0.7749095559120178,0.4220379889011383
35,1799,,,0.9748949408531189,0.2251734435558319,,
35,1799,,,,,0.7749112844467163,0.4220389425754547
36,1849,,,0.9778702259063721,0.19285938143730164,,
36,1849,,,,,0.7748881578445435,0.4220373034477234
37,1899,,,0.9738582372665405,0.1601174920797348,,
37,1899,,,,,0.7749305367469788,0.42203301191329956
38,1949,,,0.9777202606201172,0.18574285507202148,,
38,1949,,,,,0.7749173641204834,0.42203211784362793
39,1999,,,0.9838128685951233,0.2729375958442688,,
39,1999,,,,,0.7749167084693909,0.42203035950660706
40,2049,,,0.9697012305259705,0.24378034472465515,,
40,2049,,,,,0.774909496307373,0.4220229685306549
41,2099,,,0.9703762531280518,0.23118944466114044,,
41,2099,,,,,0.7749354243278503,0.42202338576316833
42,2149,,,0.9701911807060242,0.22130468487739563,,
42,2149,,,,,0.7749413251876831,0.42202118039131165
43,2199,,,0.9678604602813721,0.3127874433994293,,
43,2199,,,,,0.7749255299568176,0.4220152795314789
44,2249,,,0.9718121290206909,0.23542633652687073,,
44,2249,,,,,0.7749065160751343,0.422020822763443
45,2299,,,0.9788422584533691,0.14261218905448914,,
45,2299,,,,,0.7749143242835999,0.42201563715934753
46,2349,,,0.9801822900772095,0.23691320419311523,,
46,2349,,,,,0.774919331073761,0.4220186769962311
47,2399,,,0.9817729592323303,0.21326786279678345,,
47,2399,,,,,0.7749214768409729,0.42201948165893555
48,2449,,,0.9765063524246216,0.23275364935398102,,
48,2449,,,,,0.7749242782592773,0.4220147132873535
49,2499,,,0.9798102378845215,0.1766241192817688,,
49,2499,,,,,0.7749119997024536,0.42202064394950867
50,2549,,,0.9739618301391602,0.1963014006614685,,
50,2549,,,,,0.7749175429344177,0.42202338576316833
51,2599,,,0.9767767786979675,0.21675311028957367,,
51,2599,,,,,0.7749457955360413,0.42202436923980713
52,2649,,,0.9712489247322083,0.22861234843730927,,
52,2649,,,,,0.7749021053314209,0.4220287501811981
53,2699,,,0.9751179218292236,0.2106693983078003,,
53,2699,,,,,0.774914026260376,0.42202773690223694
54,2749,,,0.972662091255188,0.2046440690755844,,
54,2749,,,,,0.774899959564209,0.42204025387763977
55,2799,,,0.9810590744018555,0.2456790655851364,,
55,2799,,,,,0.7749069929122925,0.42203858494758606
56,2849,,,0.9763544797897339,0.21752531826496124,,
56,2849,,,,,0.7749082446098328,0.4220427870750427
57,2899,,,0.9718632102012634,0.3091011047363281,,
57,2899,,,,,0.7748972177505493,0.4220380485057831
58,2949,,,0.9745157957077026,0.33136051893234253,,
58,2949,,,,,0.774911642074585,0.42203444242477417
59,2999,,,0.9730519652366638,0.193820059299469,,
59,2999,,,,,0.7749053835868835,0.4220304787158966
60,3049,,,0.978224515914917,0.1720065325498581,,
60,3049,,,,,0.7748898863792419,0.4220351576805115
61,3099,,,0.9765371084213257,0.2928915321826935,,
61,3099,,,,,0.7749046087265015,0.4220336377620697
