epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459458112716675,0.5299233198165894,,,,
0,49,,,0.8224897980690002,0.4590719938278198,,
0,49,,,,,0.8475645184516907,0.33593103289604187
1,99,,,0.8607001900672913,0.4519634544849396,,
1,99,,,,,0.7942119240760803,0.36651676893234253
2,149,,,0.9148467779159546,0.4230667054653168,,
2,149,,,,,0.7788845300674438,0.3747483789920807
3,199,,,0.8589097857475281,0.4595188498497009,,
3,199,,,,,0.8018580079078674,0.3636454939842224
4,249,,,0.8751863837242126,0.38169166445732117,,
4,249,,,,,0.7878438234329224,0.3715481460094452
5,299,,,0.9040354490280151,0.37740907073020935,,
5,299,,,,,0.79374098777771,0.3700971305370331
6,349,,,0.9191122055053711,0.36781495809555054,,
6,349,,,,,0.7545658946037292,0.3942091464996338
7,399,,,0.9250921010971069,0.286708265542984,,
7,399,,,,,0.7608751058578491,0.3889879286289215
8,449,,,0.8995044231414795,0.3250899910926819,,
8,449,,,,,0.7654587626457214,0.3869380056858063
9,499,,,0.9365708231925964,0.38181647658348083,,
9,499,,,,,0.7572900652885437,0.3930187225341797
10,549,,,0.9456804394721985,0.34098443388938904,,
10,549,,,,,0.7542634606361389,0.3952389657497406
11,599,,,0.9328485727310181,0.43124544620513916,,
11,599,,,,,0.7485715746879578,0.3984904885292053
12,649,,,0.921165943145752,0.42934590578079224,,
12,649,,,,,0.7502050995826721,0.39769911766052246
13,699,,,0.957868754863739,0.35310763120651245,,
13,699,,,,,0.748174250125885,0.39903855323791504
14,749,,,0.9346180558204651,0.3159676492214203,,
14,749,,,,,0.7550616264343262,0.3942829370498657
15,799,,,0.9423327445983887,0.22241057455539703,,
15,799,,,,,0.7575966119766235,0.39259225130081177
16,849,,,0.9325556755065918,0.3472231924533844,,
16,849,,,,,0.7537503242492676,0.3953237235546112
17,899,,,0.9071177244186401,0.5183830857276917,,
17,899,,,,,0.752963662147522,0.39596647024154663
18,949,,,0.9473094344139099,0.31630727648735046,,
18,949,,,,,0.750006377696991,0.3981606662273407
19,999,,,0.9335585832595825,0.27775895595550537,,
19,999,,,,,0.7508134245872498,0.39756882190704346
20,1049,,,0.9400293827056885,0.30258816480636597,,
20,1049,,,,,0.7501417994499207,0.3980456590652466
21,1099,,,0.9444682598114014,0.43691858649253845,,
21,1099,,,,,0.7509149312973022,0.3974875509738922
22,1149,,,0.9419240355491638,0.3667314052581787,,
22,1149,,,,,0.7508711814880371,0.397544264793396
23,1199,,,0.9390164613723755,0.2976859509944916,,
23,1199,,,,,0.750159502029419,0.39807695150375366
24,1249,,,0.9512917399406433,0.2512211799621582,,
24,1249,,,,,0.7495667338371277,0.3984602093696594
25,1299,,,0.9454591870307922,0.27267327904701233,,
25,1299,,,,,0.749534547328949,0.39847099781036377
26,1349,,,0.9413489699363708,0.32518553733825684,,
26,1349,,,,,0.7497528195381165,0.39835309982299805
27,1399,,,0.9403977394104004,0.34384626150131226,,
27,1399,,,,,0.7497883439064026,0.3983176648616791
28,1449,,,0.9514256715774536,0.30800101161003113,,
28,1449,,,,,0.7497926354408264,0.39832231402397156
29,1499,,,0.9466328024864197,0.3011450171470642,,
29,1499,,,,,0.7497897148132324,0.39832982420921326
30,1549,,,0.9359756708145142,0.2855122983455658,,
30,1549,,,,,0.7498413920402527,0.39828264713287354
31,1599,,,0.9474000334739685,0.34311118721961975,,
31,1599,,,,,0.7498530745506287,0.3982829451560974
32,1649,,,0.9556813836097717,0.31893032789230347,,
32,1649,,,,,0.7498660683631897,0.3982807695865631
33,1699,,,0.9398213624954224,0.3600524365901947,,
33,1699,,,,,0.7498509883880615,0.39827877283096313
34,1749,,,0.9432433843612671,0.3501025140285492,,
34,1749,,,,,0.7498536705970764,0.39827457070350647
35,1799,,,0.9462791681289673,0.32790008187294006,,
35,1799,,,,,0.7498688697814941,0.3982764780521393
36,1849,,,0.9488795399665833,0.3947400748729706,,
36,1849,,,,,0.7498813271522522,0.39826205372810364
37,1899,,,0.9475458264350891,0.2560744881629944,,
37,1899,,,,,0.7498824596405029,0.39826256036758423
38,1949,,,0.9325558543205261,0.30315518379211426,,
38,1949,,,,,0.7498496770858765,0.39826643466949463
39,1999,,,0.9422097206115723,0.38819366693496704,,
39,1999,,,,,0.7498692274093628,0.3982698917388916
40,2049,,,0.9454594254493713,0.2940259873867035,,
40,2049,,,,,0.7498705983161926,0.3982687294483185
41,2099,,,0.9255749583244324,0.34006425738334656,,
41,2099,,,,,0.7498899698257446,0.3982679843902588
42,2149,,,0.9501816034317017,0.40098780393600464,,
42,2149,,,,,0.7498836517333984,0.39825737476348877
43,2199,,,0.9512342214584351,0.28916144371032715,,
43,2199,,,,,0.7498825192451477,0.3982570767402649
44,2249,,,0.9442586898803711,0.2824252247810364,,
44,2249,,,,,0.7499113082885742,0.39824822545051575
45,2299,,,0.954155445098877,0.3982068598270416,,
45,2299,,,,,0.7499099969863892,0.3982445299625397
46,2349,,,0.9509801268577576,0.3652873933315277,,
46,2349,,,,,0.7499212026596069,0.3982521891593933
47,2399,,,0.945720911026001,0.3530113697052002,,
47,2399,,,,,0.7499348521232605,0.39824363589286804
48,2449,,,0.9522040486335754,0.42985406517982483,,
48,2449,,,,,0.7499145865440369,0.3982495367527008
49,2499,,,0.9494911432266235,0.4140986204147339,,
49,2499,,,,,0.7498961091041565,0.3982550799846649
50,2549,,,0.951031506061554,0.36093226075172424,,
50,2549,,,,,0.7499261498451233,0.3982445001602173
51,2599,,,0.9310249090194702,0.2534024715423584,,
51,2599,,,,,0.7499239444732666,0.39823639392852783
52,2649,,,0.9520962238311768,0.2990904748439789,,
52,2649,,,,,0.749914824962616,0.3982323408126831
53,2699,,,0.9420533776283264,0.2981642782688141,,
53,2699,,,,,0.7499650716781616,0.3982231020927429
54,2749,,,0.9467033743858337,0.3565191626548767,,
54,2749,,,,,0.7499484419822693,0.3982177972793579
55,2799,,,0.9370388388633728,0.32181647419929504,,
55,2799,,,,,0.7499358057975769,0.3982170522212982
56,2849,,,0.9473639130592346,0.419291615486145,,
56,2849,,,,,0.7499595284461975,0.3982090353965759
57,2899,,,0.9408652782440186,0.27105191349983215,,
57,2899,,,,,0.749965250492096,0.39820414781570435
58,2949,,,0.9327561855316162,0.40050262212753296,,
58,2949,,,,,0.7499927878379822,0.39820462465286255
59,2999,,,0.9513389468193054,0.2537698447704315,,
59,2999,,,,,0.7499940395355225,0.3981971740722656
60,3049,,,0.9437738656997681,0.35103532671928406,,
60,3049,,,,,0.750011146068573,0.3981880843639374
61,3099,,,0.9437147974967957,0.3235105872154236,,
61,3099,,,,,0.7499827742576599,0.39818575978279114
62,3149,,,0.9426409006118774,0.38060134649276733,,
62,3149,,,,,0.75002521276474,0.3981817066669464
63,3199,,,0.9403695464134216,0.39440110325813293,,
63,3199,,,,,0.7499932050704956,0.3981786370277405
64,3249,,,0.9487250447273254,0.3084988594055176,,
64,3249,,,,,0.7500180006027222,0.3981821537017822
65,3299,,,0.9555656313896179,0.29071858525276184,,
65,3299,,,,,0.7500353455543518,0.3981776237487793
66,3349,,,0.9406589865684509,0.3757961690425873,,
66,3349,,,,,0.7500696778297424,0.3981693685054779
