epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.745948076248169,0.5299232006072998,,,,
0,49,,,0.910966694355011,0.21478387713432312,,
0,49,,,,,0.8404775857925415,0.33766913414001465
1,99,,,0.9269572496414185,0.24660643935203552,,
1,99,,,,,0.8241999745368958,0.35419541597366333
2,149,,,0.920444130897522,0.2183527648448944,,
2,149,,,,,0.8176952600479126,0.3557931184768677
3,199,,,0.9438661336898804,0.17784999310970306,,
3,199,,,,,0.8168050050735474,0.3617284595966339
4,249,,,0.9319711923599243,0.2790969908237457,,
4,249,,,,,0.8025920987129211,0.3802342116832733
5,299,,,0.9413039088249207,0.18936662375926971,,
5,299,,,,,0.7977786064147949,0.3786705732345581
6,349,,,0.9656236171722412,0.20477749407291412,,
6,349,,,,,0.8127098679542542,0.3722114861011505
7,399,,,0.9619623422622681,0.21365074813365936,,
7,399,,,,,0.8069084882736206,0.3757713735103607
8,449,,,0.9644657969474792,0.13942521810531616,,
8,449,,,,,0.8090133666992188,0.3757699429988861
9,499,,,0.9533704519271851,0.16669435799121857,,
9,499,,,,,0.8045292496681213,0.38023409247398376
10,549,,,0.9686535596847534,0.24033023416996002,,
10,549,,,,,0.80525141954422,0.3799876272678375
11,599,,,0.967540979385376,0.21862053871154785,,
11,599,,,,,0.8073297739028931,0.37982964515686035
12,649,,,0.9661766290664673,0.27749255299568176,,
12,649,,,,,0.8064112067222595,0.38067665696144104
13,699,,,0.9742465615272522,0.2511112689971924,,
13,699,,,,,0.8062533140182495,0.3809634745121002
14,749,,,0.9554256796836853,0.19562852382659912,,
14,749,,,,,0.8057156205177307,0.3814399540424347
15,799,,,0.9678242802619934,0.2466558963060379,,
15,799,,,,,0.8055490255355835,0.38157162070274353
16,849,,,0.9525421857833862,0.333909273147583,,
16,849,,,,,0.8049495220184326,0.38188549876213074
17,899,,,0.9653825759887695,0.2442598044872284,,
17,899,,,,,0.803970992565155,0.38227149844169617
18,949,,,0.9628719687461853,0.219544917345047,,
18,949,,,,,0.8056848645210266,0.3810286819934845
19,999,,,0.9669592976570129,0.21390476822853088,,
19,999,,,,,0.8055216073989868,0.3812439739704132
20,1049,,,0.9718602895736694,0.20577308535575867,,
20,1049,,,,,0.8052203059196472,0.381560742855072
21,1099,,,0.956561803817749,0.20365379750728607,,
21,1099,,,,,0.8053084015846252,0.38149961829185486
22,1149,,,0.9725785851478577,0.2428622841835022,,
22,1149,,,,,0.8053886890411377,0.3814906179904938
23,1199,,,0.9669870734214783,0.19715291261672974,,
23,1199,,,,,0.8052709102630615,0.3816007375717163
24,1249,,,0.972924530506134,0.15277746319770813,,
24,1249,,,,,0.8048500418663025,0.3819550573825836
25,1299,,,0.9634706974029541,0.24711181223392487,,
25,1299,,,,,0.8048980236053467,0.38190963864326477
26,1349,,,0.95604407787323,0.2603171169757843,,
26,1349,,,,,0.8049077987670898,0.3819025158882141
27,1399,,,0.9737762212753296,0.16930106282234192,,
27,1399,,,,,0.804899275302887,0.3818996250629425
28,1449,,,0.9644498825073242,0.12142372131347656,,
28,1449,,,,,0.8048873543739319,0.3819315433502197
29,1499,,,0.9737929701805115,0.266078919172287,,
29,1499,,,,,0.8048763871192932,0.3819180727005005
30,1549,,,0.9559000730514526,0.19817505776882172,,
30,1549,,,,,0.8049262166023254,0.38189828395843506
31,1599,,,0.9631773829460144,0.25736141204833984,,
31,1599,,,,,0.8049054741859436,0.38190245628356934
32,1649,,,0.9692220687866211,0.17350071668624878,,
32,1649,,,,,0.804938554763794,0.38190141320228577
33,1699,,,0.9687086343765259,0.211420938372612,,
33,1699,,,,,0.8049309253692627,0.3819018602371216
34,1749,,,0.9632417559623718,0.17475059628486633,,
34,1749,,,,,0.804917573928833,0.3819032907485962
35,1799,,,0.9606741666793823,0.12365477532148361,,
35,1799,,,,,0.804936945438385,0.38189855217933655
36,1849,,,0.9639055132865906,0.16812339425086975,,
36,1849,,,,,0.8049404621124268,0.3819015622138977
37,1899,,,0.9748513698577881,0.21178294718265533,,
37,1899,,,,,0.8049427270889282,0.38189274072647095
38,1949,,,0.9617713093757629,0.2126237452030182,,
38,1949,,,,,0.8049376606941223,0.38189777731895447
39,1999,,,0.9649667739868164,0.23389244079589844,,
39,1999,,,,,0.8049317002296448,0.3818967342376709
40,2049,,,0.9633024334907532,0.18286606669425964,,
40,2049,,,,,0.8049386143684387,0.3818913400173187
41,2099,,,0.9730720520019531,0.17119427025318146,,
41,2099,,,,,0.8049421906471252,0.3818895220756531
42,2149,,,0.9656626582145691,0.24869638681411743,,
42,2149,,,,,0.8049407005310059,0.3818884789943695
43,2199,,,0.9681299924850464,0.16282708942890167,,
43,2199,,,,,0.8049359321594238,0.38188979029655457
44,2249,,,0.9579067826271057,0.15226520597934723,,
44,2249,,,,,0.8049672842025757,0.3818820118904114
45,2299,,,0.9631221294403076,0.20012037456035614,,
45,2299,,,,,0.8049525022506714,0.3818846642971039
46,2349,,,0.9630731344223022,0.15871618688106537,,
46,2349,,,,,0.8049529790878296,0.38187775015830994
47,2399,,,0.9698461890220642,0.1930885910987854,,
47,2399,,,,,0.8049569725990295,0.3818739950656891
48,2449,,,0.965541660785675,0.2864271104335785,,
48,2449,,,,,0.8049496412277222,0.38187482953071594
49,2499,,,0.9679553508758545,0.17407923936843872,,
49,2499,,,,,0.8049695491790771,0.38187384605407715
50,2549,,,0.9672163724899292,0.1659562736749649,,
50,2549,,,,,0.8049580454826355,0.3818747401237488
51,2599,,,0.9550289511680603,0.18834298849105835,,
51,2599,,,,,0.8049619197845459,0.3818720579147339
52,2649,,,0.9661852717399597,0.21764148771762848,,
52,2649,,,,,0.8049805760383606,0.38187167048454285
53,2699,,,0.9696120023727417,0.2214398831129074,,
53,2699,,,,,0.8049764633178711,0.3818678557872772
54,2749,,,0.9643484950065613,0.16339728236198425,,
54,2749,,,,,0.8049655556678772,0.3818712532520294
55,2799,,,0.9704848527908325,0.20758573710918427,,
55,2799,,,,,0.8049641251564026,0.381868451833725
56,2849,,,0.9678906798362732,0.14523619413375854,,
56,2849,,,,,0.8049595355987549,0.38187360763549805
57,2899,,,0.9655669331550598,0.15146379172801971,,
57,2899,,,,,0.8049538731575012,0.38187772035598755
58,2949,,,0.9659073948860168,0.16504453122615814,,
58,2949,,,,,0.804958701133728,0.3818756341934204
59,2999,,,0.9758133292198181,0.20327909290790558,,
59,2999,,,,,0.8049502968788147,0.3818756639957428
60,3049,,,0.9618654847145081,0.18247056007385254,,
60,3049,,,,,0.804938554763794,0.3818771243095398
61,3099,,,0.9669729471206665,0.17189212143421173,,
61,3099,,,,,0.8049702048301697,0.3818754255771637
62,3149,,,0.9664932489395142,0.1726367473602295,,
62,3149,,,,,0.80498206615448,0.3818745017051697
63,3199,,,0.9564621448516846,0.16103394329547882,,
63,3199,,,,,0.8049659132957458,0.381870836019516
64,3249,,,0.9719138145446777,0.15460845828056335,,
64,3249,,,,,0.8049819469451904,0.38187098503112793
65,3299,,,0.9668546915054321,0.20127961039543152,,
65,3299,,,,,0.8049624562263489,0.381870836019516
66,3349,,,0.9645510911941528,0.17679363489151,,
66,3349,,,,,0.8049550652503967,0.3818713426589966
67,3399,,,0.9629068970680237,0.18651700019836426,,
67,3399,,,,,0.8049359321594238,0.38187721371650696
68,3449,,,0.9669711589813232,0.11968173086643219,,
