epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459461688995361,0.5299233198165894,,,,
0,49,,,0.9330447316169739,0.16516713798046112,,
0,49,,,,,0.7057102918624878,0.47460439801216125
1,99,,,0.9614707827568054,0.15597310662269592,,
1,99,,,,,0.6928407549858093,0.49214687943458557
2,149,,,0.9757388830184937,0.15923720598220825,,
2,149,,,,,0.6498681306838989,0.5385127663612366
3,199,,,0.9678377509117126,0.14849853515625,,
3,199,,,,,0.6443853974342346,0.5555878281593323
4,249,,,0.9701639413833618,0.1293182373046875,,
4,249,,,,,0.6461775898933411,0.559913694858551
5,299,,,0.979580819606781,0.16021108627319336,,
5,299,,,,,0.6334952116012573,0.5852454304695129
6,349,,,0.9795777201652527,0.11429643630981445,,
6,349,,,,,0.6412059664726257,0.5857582092285156
7,399,,,0.9872512817382812,0.12383641302585602,,
7,399,,,,,0.6379924416542053,0.5918055772781372
8,449,,,0.9845237135887146,0.11824292689561844,,
8,449,,,,,0.6380424499511719,0.5927945375442505
9,499,,,0.9868322610855103,0.1473311185836792,,
9,499,,,,,0.6358258724212646,0.5953481793403625
10,549,,,0.9855248332023621,0.14030690491199493,,
10,549,,,,,0.6347014904022217,0.5975838899612427
11,599,,,0.9792984127998352,0.1599729359149933,,
11,599,,,,,0.6278979778289795,0.6045775413513184
12,649,,,0.9907662868499756,0.12873715162277222,,
12,649,,,,,0.6310107707977295,0.602694571018219
13,699,,,0.9827282428741455,0.16504083573818207,,
13,699,,,,,0.630244255065918,0.6046937108039856
14,749,,,0.9841654300689697,0.13295678794384003,,
14,749,,,,,0.6313390135765076,0.6039472222328186
15,799,,,0.985697865486145,0.11006292700767517,,
15,799,,,,,0.6305924654006958,0.6047473549842834
16,849,,,0.9835236072540283,0.13375970721244812,,
16,849,,,,,0.6286240220069885,0.6066773533821106
17,899,,,0.984093427658081,0.17159786820411682,,
17,899,,,,,0.6300757527351379,0.6057504415512085
18,949,,,0.9832687377929688,0.1572130173444748,,
18,949,,,,,0.629668116569519,0.6062033176422119
19,999,,,0.9901502728462219,0.13696911931037903,,
19,999,,,,,0.6296830773353577,0.6061729788780212
20,1049,,,0.9832056164741516,0.11884233355522156,,
20,1049,,,,,0.6293636560440063,0.6065330505371094
21,1099,,,0.9908878803253174,0.12851285934448242,,
21,1099,,,,,0.6294695734977722,0.6063700318336487
22,1149,,,0.9885531067848206,0.13026227056980133,,
22,1149,,,,,0.6291143894195557,0.6067870855331421
23,1199,,,0.985771656036377,0.17043249309062958,,
23,1199,,,,,0.6292464137077332,0.6065884232521057
24,1249,,,0.9814175367355347,0.1211543083190918,,
24,1249,,,,,0.6293485760688782,0.6065740585327148
25,1299,,,0.9896869659423828,0.13733437657356262,,
25,1299,,,,,0.6293839812278748,0.606545090675354
26,1349,,,0.9846682548522949,0.11805082857608795,,
26,1349,,,,,0.6293430924415588,0.6065751910209656
27,1399,,,0.9867069125175476,0.13918547332286835,,
27,1399,,,,,0.6293442249298096,0.6065852046012878
28,1449,,,0.980735182762146,0.17366191744804382,,
28,1449,,,,,0.6293071508407593,0.6066325306892395
29,1499,,,0.9914424419403076,0.12838108837604523,,
29,1499,,,,,0.6292344331741333,0.6066893339157104
30,1549,,,0.9855456948280334,0.1476793736219406,,
30,1549,,,,,0.6292973160743713,0.606671929359436
31,1599,,,0.9841164946556091,0.1640314757823944,,
31,1599,,,,,0.6292680501937866,0.6066817045211792
32,1649,,,0.9846329092979431,0.13327760994434357,,
32,1649,,,,,0.6292915344238281,0.6066725254058838
33,1699,,,0.9847670793533325,0.14057657122612,,
33,1699,,,,,0.6292734742164612,0.6066725254058838
34,1749,,,0.9827819466590881,0.1189764142036438,,
34,1749,,,,,0.6292732954025269,0.6066725850105286
