epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459468245506287,0.5299233198165894,,,,
0,49,,,0.9358879923820496,0.12169411778450012,,
0,49,,,,,0.8076972961425781,0.39077630639076233
1,99,,,0.9601160883903503,0.13630422949790955,,
1,99,,,,,0.799535870552063,0.3991214632987976
2,149,,,0.9645854234695435,0.1328129917383194,,
2,149,,,,,0.8013869524002075,0.40227144956588745
3,199,,,0.9715244770050049,0.14213526248931885,,
3,199,,,,,0.7964619398117065,0.418265700340271
4,249,,,0.969821035861969,0.12449782341718674,,
4,249,,,,,0.794794499874115,0.42658573389053345
5,299,,,0.9773128628730774,0.10466233640909195,,
5,299,,,,,0.7946876287460327,0.43283823132514954
6,349,,,0.9831697344779968,0.12908990681171417,,
6,349,,,,,0.796342670917511,0.4407162666320801
7,399,,,0.9788138270378113,0.10980657488107681,,
7,399,,,,,0.7908293008804321,0.44394129514694214
8,449,,,0.9859943389892578,0.14339852333068848,,
8,449,,,,,0.7916254997253418,0.44530224800109863
9,499,,,0.9811789989471436,0.1309278905391693,,
9,499,,,,,0.7923194766044617,0.44604620337486267
10,549,,,0.9841144680976868,0.15158839523792267,,
10,549,,,,,0.7923145890235901,0.44692325592041016
11,599,,,0.9771999716758728,0.12664970755577087,,
11,599,,,,,0.7916146516799927,0.44808050990104675
12,649,,,0.9813113808631897,0.10747278481721878,,
12,649,,,,,0.7926384210586548,0.44960084557533264
13,699,,,0.9835667014122009,0.08318895846605301,,
13,699,,,,,0.7922752499580383,0.44934558868408203
14,749,,,0.9793305993080139,0.12556859850883484,,
14,749,,,,,0.7928143739700317,0.4488331973552704
15,799,,,0.9871985912322998,0.09561853855848312,,
15,799,,,,,0.7924347519874573,0.44892188906669617
16,849,,,0.9804716110229492,0.13145530223846436,,
16,849,,,,,0.7923528552055359,0.44919562339782715
17,899,,,0.983115017414093,0.1292664110660553,,
17,899,,,,,0.7923772931098938,0.4493304193019867
18,949,,,0.9833679795265198,0.07513681799173355,,
18,949,,,,,0.7923909425735474,0.4494967758655548
19,999,,,0.9769028425216675,0.11895812302827835,,
19,999,,,,,0.7921966910362244,0.4496999680995941
20,1049,,,0.9841610789299011,0.16727805137634277,,
20,1049,,,,,0.7921560406684875,0.44971954822540283
21,1099,,,0.9831851720809937,0.15147852897644043,,
21,1099,,,,,0.792156457901001,0.4497518241405487
22,1149,,,0.9817690849304199,0.11432158946990967,,
22,1149,,,,,0.7922170162200928,0.4497127830982208
23,1199,,,0.9811276197433472,0.09196396172046661,,
23,1199,,,,,0.7921386957168579,0.4497416019439697
24,1249,,,0.9842851758003235,0.14396513998508453,,
24,1249,,,,,0.7922993898391724,0.44965338706970215
25,1299,,,0.9865102767944336,0.1286427527666092,,
25,1299,,,,,0.7922966480255127,0.44966045022010803
26,1349,,,0.9796609878540039,0.14711500704288483,,
26,1349,,,,,0.792286217212677,0.44966819882392883
27,1399,,,0.9787899851799011,0.13251779973506927,,
27,1399,,,,,0.7922763824462891,0.44966864585876465
28,1449,,,0.9851669073104858,0.11264267563819885,,
28,1449,,,,,0.7922874689102173,0.4496804177761078
29,1499,,,0.9831579327583313,0.08470774441957474,,
29,1499,,,,,0.7922755479812622,0.4496995210647583
30,1549,,,0.9868447184562683,0.14275553822517395,,
30,1549,,,,,0.7922238111495972,0.44971659779548645
31,1599,,,0.9811435341835022,0.10115591436624527,,
31,1599,,,,,0.7922361493110657,0.44971543550491333
32,1649,,,0.9760842323303223,0.12644177675247192,,
32,1649,,,,,0.7922372817993164,0.449709415435791
