epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459467649459839,0.5299232602119446,,,,
0,49,,,0.9447982907295227,0.1402360498905182,,
0,49,,,,,0.6895565986633301,0.4846288859844208
1,99,,,0.965749204158783,0.14467008411884308,,
1,99,,,,,0.6972898840904236,0.49347493052482605
2,149,,,0.9720120429992676,0.12949658930301666,,
2,149,,,,,0.6836268305778503,0.5129789113998413
3,199,,,0.9731020927429199,0.16615912318229675,,
3,199,,,,,0.6698516011238098,0.5348405838012695
4,249,,,0.9814093708992004,0.11378426104784012,,
4,249,,,,,0.6544986963272095,0.5570574998855591
5,299,,,0.9792718291282654,0.15241660177707672,,
5,299,,,,,0.6362999081611633,0.5855528712272644
6,349,,,0.9831711649894714,0.1264829933643341,,
6,349,,,,,0.6438652276992798,0.5929850935935974
7,399,,,0.9859103560447693,0.12438216805458069,,
7,399,,,,,0.63852858543396,0.5964111089706421
8,449,,,0.9844794869422913,0.17924752831459045,,
8,449,,,,,0.6359826922416687,0.5990976095199585
9,499,,,0.9802538156509399,0.1662600189447403,,
9,499,,,,,0.6308566927909851,0.6051703095436096
10,549,,,0.9878217577934265,0.138560488820076,,
10,549,,,,,0.6357942819595337,0.6025710701942444
11,599,,,0.9884757995605469,0.13802914321422577,,
11,599,,,,,0.6302680373191833,0.6099082231521606
12,649,,,0.9832377433776855,0.14174310863018036,,
12,649,,,,,0.6338290572166443,0.6077419519424438
13,699,,,0.9836331605911255,0.16401280462741852,,
13,699,,,,,0.6317674517631531,0.6094047427177429
14,749,,,0.9836223721504211,0.11826727539300919,,
14,749,,,,,0.6317170858383179,0.6097273826599121
15,799,,,0.9893586039543152,0.16025671362876892,,
15,799,,,,,0.6325891613960266,0.6093187928199768
16,849,,,0.9841391444206238,0.1409505009651184,,
16,849,,,,,0.6315049529075623,0.610091507434845
17,899,,,0.989880383014679,0.15214593708515167,,
17,899,,,,,0.6311358213424683,0.610669732093811
18,949,,,0.9854423403739929,0.13234584033489227,,
18,949,,,,,0.6302504539489746,0.6114222407341003
19,999,,,0.9864929914474487,0.12356320023536682,,
19,999,,,,,0.6296817660331726,0.6120578050613403
20,1049,,,0.9835957884788513,0.17198829352855682,,
20,1049,,,,,0.629613995552063,0.6121287941932678
21,1099,,,0.9829453229904175,0.14914801716804504,,
21,1099,,,,,0.6297109127044678,0.6120319366455078
22,1149,,,0.9819872975349426,0.1503303349018097,,
22,1149,,,,,0.6301099061965942,0.6117655038833618
23,1199,,,0.9851633906364441,0.13248176872730255,,
23,1199,,,,,0.6295154690742493,0.6123330593109131
24,1249,,,0.9842947125434875,0.1790023297071457,,
24,1249,,,,,0.6298193335533142,0.6120438575744629
25,1299,,,0.9854521155357361,0.16356921195983887,,
