epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459466457366943,0.5299233198165894,,,,
0,49,,,0.9267768859863281,0.1696978360414505,,
0,49,,,,,0.7857827544212341,0.4032093286514282
1,99,,,0.9461970329284668,0.1652269959449768,,
1,99,,,,,0.7454813122749329,0.4384729862213135
2,149,,,0.9608207941055298,0.1602730005979538,,
2,149,,,,,0.7389313578605652,0.45154404640197754
3,199,,,0.9646010398864746,0.11495066434144974,,
3,199,,,,,0.7445241808891296,0.4531591236591339
4,249,,,0.9677870273590088,0.15263013541698456,,
4,249,,,,,0.7275943160057068,0.4760591685771942
5,299,,,0.972968339920044,0.11501801759004593,,
5,299,,,,,0.7168087959289551,0.4866005778312683
6,349,,,0.9795235395431519,0.08229893445968628,,
6,349,,,,,0.7108807563781738,0.5054203271865845
7,399,,,0.9723829627037048,0.13015912473201752,,
7,399,,,,,0.7106338143348694,0.5066977143287659
8,449,,,0.9770317673683167,0.14163556694984436,,
8,449,,,,,0.7119239568710327,0.5077059864997864
9,499,,,0.9761812090873718,0.1274426430463791,,
9,499,,,,,0.7103704214096069,0.5119907855987549
10,549,,,0.9856069684028625,0.127812460064888,,
10,549,,,,,0.7073463201522827,0.5153544545173645
11,599,,,0.9829099774360657,0.10123465210199356,,
11,599,,,,,0.7110105156898499,0.5135465264320374
12,649,,,0.9800282716751099,0.09950695186853409,,
12,649,,,,,0.7104492783546448,0.5144350528717041
13,699,,,0.984203577041626,0.09110043197870255,,
13,699,,,,,0.7103009819984436,0.5148369073867798
14,749,,,0.9790675044059753,0.14986056089401245,,
14,749,,,,,0.7094058990478516,0.5157495141029358
15,799,,,0.9803780913352966,0.1021597608923912,,
15,799,,,,,0.7096298933029175,0.5161840915679932
16,849,,,0.9776395559310913,0.1335451602935791,,
16,849,,,,,0.708916187286377,0.516521155834198
17,899,,,0.971723735332489,0.15868093073368073,,
17,899,,,,,0.7087396383285522,0.5170947313308716
18,949,,,0.9844780564308167,0.1352786123752594,,
18,949,,,,,0.7084722518920898,0.5171275734901428
19,999,,,0.9748982191085815,0.17218194901943207,,
19,999,,,,,0.7082047462463379,0.5174344778060913
20,1049,,,0.9851873517036438,0.17288124561309814,,
20,1049,,,,,0.7079429626464844,0.5177343487739563
21,1099,,,0.9750528335571289,0.14251616597175598,,
21,1099,,,,,0.7081645131111145,0.5176104307174683
22,1149,,,0.9821109175682068,0.12251650542020798,,
