epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459442019462585,0.5299232602119446,,,,
0,49,,,0.9317700862884521,0.2615404725074768,,
0,49,,,,,0.791887104511261,0.3981616199016571
1,99,,,0.9550809264183044,0.21618252992630005,,
1,99,,,,,0.7744411826133728,0.41316136717796326
2,149,,,0.9565438032150269,0.20929299294948578,,
2,149,,,,,0.7820649147033691,0.41527804732322693
3,199,,,0.9586319923400879,0.2012690007686615,,
3,199,,,,,0.783674418926239,0.4147902727127075
4,249,,,0.9591084122657776,0.26874443888664246,,
4,249,,,,,0.7674447298049927,0.43126341700553894
5,299,,,0.9608224630355835,0.20410065352916718,,
5,299,,,,,0.7671457529067993,0.4303588271141052
6,349,,,0.967195987701416,0.23154863715171814,,
6,349,,,,,0.7572687864303589,0.44413813948631287
7,399,,,0.9792062044143677,0.25349166989326477,,
7,399,,,,,0.7613426446914673,0.4419083297252655
8,449,,,0.9760820865631104,0.26441001892089844,,
8,449,,,,,0.762834906578064,0.4409540891647339
9,499,,,0.9771742820739746,0.15775923430919647,,
9,499,,,,,0.7630566954612732,0.4438607692718506
10,549,,,0.9768437743186951,0.1796555072069168,,
10,549,,,,,0.76216721534729,0.44457998871803284
11,599,,,0.9760692715644836,0.19553379714488983,,
11,599,,,,,0.7608630061149597,0.4454807937145233
12,649,,,0.9797358512878418,0.24476487934589386,,
12,649,,,,,0.7598249912261963,0.4462529122829437
13,699,,,0.9786449670791626,0.25289177894592285,,
13,699,,,,,0.7593140602111816,0.44679534435272217
14,749,,,0.9759533405303955,0.23219041526317596,,
14,749,,,,,0.7601346969604492,0.44620129466056824
15,799,,,0.9755421280860901,0.23362164199352264,,
15,799,,,,,0.7591326236724854,0.4469890892505646
16,849,,,0.9712160229682922,0.2567782700061798,,
16,849,,,,,0.7587772607803345,0.4473746120929718
17,899,,,0.977416455745697,0.10962722450494766,,
17,899,,,,,0.7576124668121338,0.4481262266635895
18,949,,,0.9773074388504028,0.20304881036281586,,
18,949,,,,,0.758926510810852,0.44759634137153625
19,999,,,0.9778144955635071,0.1592104434967041,,
