epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459478974342346,0.5299233198165894,,,,
0,49,,,0.9069550037384033,0.19280961155891418,,
0,49,,,,,0.8391597867012024,0.3656708300113678
1,99,,,0.9274322986602783,0.21899288892745972,,
1,99,,,,,0.8222286701202393,0.37769055366516113
2,149,,,0.9427103996276855,0.17549315094947815,,
2,149,,,,,0.830795407295227,0.37149032950401306
3,199,,,0.9487019181251526,0.1477491557598114,,
3,199,,,,,0.8316625952720642,0.37944296002388
4,249,,,0.935454249382019,0.20398399233818054,,
4,249,,,,,0.8251804709434509,0.3827528655529022
5,299,,,0.9438273906707764,0.1812821626663208,,
5,299,,,,,0.8097871541976929,0.3975222706794739
6,349,,,0.9621998071670532,0.10108482837677002,,
6,349,,,,,0.8156933784484863,0.39590397477149963
7,399,,,0.9575480222702026,0.09071409702301025,,
7,399,,,,,0.8208233118057251,0.3934023082256317
8,449,,,0.9570107460021973,0.12202449142932892,,
8,449,,,,,0.8140509128570557,0.39676812291145325
9,499,,,0.9661056399345398,0.15824170410633087,,
9,499,,,,,0.8175091743469238,0.39600688219070435
10,549,,,0.9630266427993774,0.12054132670164108,,
10,549,,,,,0.8166059255599976,0.39948204159736633
11,599,,,0.9641526341438293,0.08748925477266312,,
11,599,,,,,0.8235233426094055,0.3947719931602478
12,649,,,0.9703507423400879,0.11626483500003815,,
12,649,,,,,0.8188782334327698,0.39806538820266724
13,699,,,0.9699269533157349,0.1263146847486496,,
13,699,,,,,0.8194836974143982,0.39744120836257935
14,749,,,0.9716166853904724,0.1471787393093109,,
14,749,,,,,0.8198868632316589,0.397243469953537
15,799,,,0.9692594408988953,0.15515729784965515,,
15,799,,,,,0.8207039833068848,0.39708834886550903
16,849,,,0.977923572063446,0.1717040240764618,,
16,849,,,,,0.8208867311477661,0.397013783454895
17,899,,,0.9618091583251953,0.1541910469532013,,
17,899,,,,,0.8204317688941956,0.39759188890457153
