epoch,step,test_dsc,test_loss,train_dsc,train_loss,val_dsc,val_loss
0,0,0.7459463477134705,0.5299232006072998,,,,
0,49,,,0.9593366384506226,0.16766026616096497,,
0,49,,,,,0.7947309613227844,0.40705540776252747
1,99,,,0.9678956866264343,0.17895548045635223,,
1,99,,,,,0.7654681205749512,0.4348764717578888
2,149,,,0.9755529761314392,0.14647775888442993,,
2,149,,,,,0.7815190553665161,0.42838814854621887
3,199,,,0.9744430184364319,0.21671509742736816,,
3,199,,,,,0.7674630284309387,0.4397023618221283
4,249,,,0.976591169834137,0.1010672077536583,,
4,249,,,,,0.7632861137390137,0.4478253126144409
5,299,,,0.9789839386940002,0.18814539909362793,,
5,299,,,,,0.7819348573684692,0.4440150558948517
6,349,,,0.982524573802948,0.15972059965133667,,
6,349,,,,,0.7619451880455017,0.4602726697921753
7,399,,,0.9811399579048157,0.13820654153823853,,
7,399,,,,,0.7668853998184204,0.45820891857147217
8,449,,,0.982394814491272,0.1390671581029892,,
8,449,,,,,0.7646346688270569,0.46111130714416504
9,499,,,0.985140323638916,0.11383660137653351,,
9,499,,,,,0.762300968170166,0.4629907011985779
10,549,,,0.9850077033042908,0.13739196956157684,,
10,549,,,,,0.7635167837142944,0.46276548504829407
11,599,,,0.9834181666374207,0.20501281321048737,,
11,599,,,,,0.7639769315719604,0.46323728561401367
12,649,,,0.9847185015678406,0.11555328965187073,,
12,649,,,,,0.7623999714851379,0.4662240147590637
13,699,,,0.9882766008377075,0.24619467556476593,,
13,699,,,,,0.7627106308937073,0.4665147364139557
14,749,,,0.9894982576370239,0.29296478629112244,,
14,749,,,,,0.7616499662399292,0.4671923518180847
15,799,,,0.9835718274116516,0.1360575258731842,,
15,799,,,,,0.7617798447608948,0.46674644947052
16,849,,,0.9864949584007263,0.11249292641878128,,
16,849,,,,,0.7617095112800598,0.4667236804962158
17,899,,,0.9904378056526184,0.15841588377952576,,
17,899,,,,,0.7616177201271057,0.46698981523513794
18,949,,,0.9877831935882568,0.13320879638195038,,
18,949,,,,,0.7624319791793823,0.46658745408058167
19,999,,,0.9855014085769653,0.15997081995010376,,
19,999,,,,,0.7620224952697754,0.466818630695343
20,1049,,,0.9890715479850769,0.15596169233322144,,
20,1049,,,,,0.7620557546615601,0.4667377769947052
21,1099,,,0.9884071350097656,0.24774686992168427,,
21,1099,,,,,0.7622396349906921,0.4664998948574066
22,1149,,,0.9893674850463867,0.17817005515098572,,
22,1149,,,,,0.7622906565666199,0.46652939915657043
23,1199,,,0.9868839383125305,0.08929099142551422,,
23,1199,,,,,0.7621774077415466,0.4665992856025696
24,1249,,,0.9897947907447815,0.13409456610679626,,
24,1249,,,,,0.7621410489082336,0.4665769040584564
25,1299,,,0.9868482351303101,0.2260197103023529,,
25,1299,,,,,0.7621647119522095,0.4665698707103729
26,1349,,,0.9879133701324463,0.06494934856891632,,
26,1349,,,,,0.7621839642524719,0.4665589928627014
27,1399,,,0.9894061088562012,0.08725503087043762,,
27,1399,,,,,0.7621690034866333,0.46657487750053406
28,1449,,,0.9876209497451782,0.1333576738834381,,
28,1449,,,,,0.7621501088142395,0.46656712889671326
29,1499,,,0.9844273924827576,0.04680461809039116,,
29,1499,,,,,0.762198805809021,0.4665345251560211
30,1549,,,0.9892559051513672,0.13816902041435242,,
30,1549,,,,,0.7622030377388,0.46653226017951965
31,1599,,,0.9851253032684326,0.15754850208759308,,
31,1599,,,,,0.7622053027153015,0.4665273427963257
32,1649,,,0.9859855771064758,0.15743876993656158,,
32,1649,,,,,0.7622250318527222,0.4665246307849884
33,1699,,,0.9868900775909424,0.15865488350391388,,
33,1699,,,,,0.7622008323669434,0.46652987599372864
34,1749,,,0.9870496988296509,0.06647931039333344,,
34,1749,,,,,0.762205183506012,0.4665261209011078
35,1799,,,0.9843462705612183,0.11685173213481903,,
35,1799,,,,,0.7622187733650208,0.4665254056453705
36,1849,,,0.9887335896492004,0.08990268409252167,,
36,1849,,,,,0.7622201442718506,0.46652844548225403
37,1899,,,0.9836437702178955,0.20564456284046173,,
37,1899,,,,,0.762223482131958,0.4665219187736511
38,1949,,,0.9916425347328186,0.13034571707248688,,
38,1949,,,,,0.7622079849243164,0.4665241837501526
39,1999,,,0.9873675107955933,0.112045057117939,,
39,1999,,,,,0.762211799621582,0.4665270745754242
40,2049,,,0.9847999811172485,0.1821698546409607,,
40,2049,,,,,0.7621972560882568,0.4665248394012451
41,2099,,,0.9835952520370483,0.22714948654174805,,
41,2099,,,,,0.7622175216674805,0.46652382612228394
42,2149,,,0.987041711807251,0.1342470794916153,,
42,2149,,,,,0.7622055411338806,0.4665268361568451
43,2199,,,0.987116813659668,0.1804894506931305,,
43,2199,,,,,0.7622149586677551,0.466526061296463
44,2249,,,0.9799685478210449,0.18496942520141602,,
44,2249,,,,,0.7622138857841492,0.4665374457836151
